indice,ambito_isced,cod_plan,cod_mec,curso_aca,municipio,nacionalidad,nuevo_ingreso,provincia,rama,sexo,titulacion,nombre_plan_propio,universidad,cod_universidad,cod_tipo_matricula,tipo_matricula,id
100,Tecnología,ING-Electrónica,Y7X359,2019/2020,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ingeniería y Arquitectura,Masculino,Grado en Ingeniería Electrónica,ING-Informática-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,JWqTO#####
101,Tecnología,SALUD-Enfermería,Y7X359,2020/2021,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ingeniería y Arquitectura,Masculino,Grado en Enfermería,ING-Informática-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,vxgDo#####
102,Tecnología,ING-Electrónica,Y7X359,2020/2021,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ingeniería y Arquitectura,Masculino,Grado en Ingeniería Electrónica,ING-Informática-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,vgEiU#####
103,Tecnología,M-Informática,Y7X359,2018/2019,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ingeniería y Arquitectura,Femenino,Máster Universitario en Ingeniería Informática,ING-Informática-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,dTGig#####
104,Tecnología,ING-Electrónica,Y7X359,2019/2020,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ingeniería y Arquitectura,Masculino,Grado en Ingeniería Electrónica,ING-Informática-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,qvwSE#####
105,Tecnología,SALUD-Enfermería,Y7X359,2021/2022,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ingeniería y Arquitectura,Femenino,Grado en Enfermería,ING-Informática-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,ABgib#####
106,Tecnología,ING-Electrónica,Y7X359,2019/2020,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ingeniería y Arquitectura,Femenino,Grado en Ingeniería Electrónica,ING-Informática-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,fwOjo#####
107,Tecnología,ING-Informática,Y7X359,2018/2019,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ingeniería y Arquitectura,Masculino,Grado en Ingeniería Informática,ING-Informática-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,PHLTo#####
108,Tecnología,SALUD-Enfermería,Y7X359,2019/2020,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ingeniería y Arquitectura,Femenino,Grado en Enfermería,ING-Informática-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,okgUX#####
109,Tecnología,M-Informática,Y7X359,2017/2018,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ingeniería y Arquitectura,Femenino,Máster Universitario en Ingeniería Informática,ING-Informática-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,iROyz#####
110,Tecnología,SALUD-Enfermería,Y7X359,2021/2022,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ingeniería y Arquitectura,Femenino,Grado en Enfermería,ING-Informática-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,IOprH#####
111,Tecnología,M-Informática,Y7X359,2018/2019,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ingeniería y Arquitectura,Femenino,Máster Universitario en Ingeniería Informática,ING-Informática-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,RhUjD#####
112,Tecnología,ING-Electrónica,Y7X359,2022/2023,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ingeniería y Arquitectura,Masculino,Grado en Ingeniería Electrónica,ING-Informática-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,xaJTj#####
113,Tecnología,ING-Electrónica,Y7X359,2019/2020,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ingeniería y Arquitectura,Femenino,Grado en Ingeniería Electrónica,ING-Informática-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,PdIwa#####
114,Tecnología,ING-Informática,Y7X359,2020/2021,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ingeniería y Arquitectura,Masculino,Grado en Ingeniería Informática,ING-Informática-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,eCifP#####
115,Tecnología,ING-Informática,Y7X359,2017/2018,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ingeniería y Arquitectura,Femenino,Grado en Ingeniería Informática,ING-Informática-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,NNsmU#####
116,Tecnología,M-Informática,Y7X359,2022/2023,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ingeniería y Arquitectura,Femenino,Máster Universitario en Ingeniería Informática,ING-Informática-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,bfYLe#####
117,Tecnología,M-Informática,Y7X359,2020/2021,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ingeniería y Arquitectura,Femenino,Máster Universitario en Ingeniería Informática,ING-Informática-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,kEjft#####
118,Tecnología,ING-Informática,Y7X359,2020/2021,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ingeniería y Arquitectura,Femenino,Grado en Ingeniería Informática,ING-Informática-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,IjzsO#####
119,Tecnología,SALUD-Enfermería,Y7X359,2021/2022,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ingeniería y Arquitectura,Masculino,Grado en Enfermería,ING-Informática-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,CsjGj#####
120,Tecnología,SALUD-Enfermería,Y7X359,2017/2018,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ingeniería y Arquitectura,Femenino,Grado en Enfermería,ING-Informática-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,wYYLf#####
121,Tecnología,ING-Informática,Y7X359,2022/2023,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ingeniería y Arquitectura,Femenino,Grado en Ingeniería Informática,ING-Informática-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,chvrl#####
122,Tecnología,SALUD-Enfermería,Y7X359,2017/2018,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ingeniería y Arquitectura,Masculino,Grado en Enfermería,ING-Informática-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,QTWQB#####
123,Tecnología,ING-Informática,Y7X359,2019/2020,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ingeniería y Arquitectura,Femenino,Grado en Ingeniería Informática,ING-Informática-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,LLDIw#####
124,Tecnología,ING-Electrónica,Y7X359,2021/2022,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ingeniería y Arquitectura,Masculino,Grado en Ingeniería Electrónica,ING-Informática-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,Rkbph#####
125,Tecnología,M-Informática,Y7X359,2017/2018,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ingeniería y Arquitectura,Masculino,Máster Universitario en Ingeniería Informática,ING-Informática-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,QIChg#####
126,Tecnología,ING-Electrónica,Y7X359,2019/2020,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ingeniería y Arquitectura,Masculino,Grado en Ingeniería Electrónica,ING-Informática-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,SoFNG#####
127,Tecnología,ING-Electrónica,Y7X359,2020/2021,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ingeniería y Arquitectura,Masculino,Grado en Ingeniería Electrónica,ING-Informática-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,TFZCN#####
128,Tecnología,SALUD-Enfermería,Y7X359,2017/2018,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ingeniería y Arquitectura,Masculino,Grado en Enfermería,ING-Informática-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,pAoCt#####
129,Tecnología,ING-Electrónica,Y7X359,2021/2022,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ingeniería y Arquitectura,Femenino,Grado en Ingeniería Electrónica,ING-Informática-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,mgCpD#####
130,Ciencias,PLAN-Biología,Y7X359,2018/2019,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ciencias,Masculino,Grado en Biología,Grado en Biología-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,SrhsF#####
131,Ciencias,PLAN-Física,Y7X359,2020/2021,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ciencias,Femenino,Grado en Física,Grado en Física-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,soPps#####
132,Ciencias,PLAN-Matemáticas,Y7X359,2022/2023,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ciencias,Femenino,Grado en Matemáticas,Grado en Matemáticas-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,VyjwN#####
133,Ciencias,PLAN-Física,Y7X359,2020/2021,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ciencias,Masculino,Grado en Física,Grado en Física-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,EXxTq#####
134,Ciencias,PLAN-Biología,Y7X359,2019/2020,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ciencias,Femenino,Grado en Biología,Grado en Biología-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,kbkdM#####
135,Ciencias,PLAN-Física,Y7X359,2021/2022,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ciencias,Masculino,Grado en Física,Grado en Física-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,CFVAz#####
136,Ciencias,PLAN-Biología,Y7X359,2017/2018,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ciencias,Masculino,Grado en Biología,Grado en Biología-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,HZIqm#####
137,Ciencias,PLAN-Matemáticas,Y7X359,2021/2022,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ciencias,Femenino,Grado en Matemáticas,Grado en Matemáticas-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,FUCZw#####
138,Ciencias,PLAN-Física,Y7X359,2019/2020,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ciencias,Masculino,Grado en Física,Grado en Física-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,YSdmF#####
139,Ciencias,PLAN-Matemáticas,Y7X359,2017/2018,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ciencias,Femenino,Grado en Matemáticas,Grado en Matemáticas-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,lUyuo#####
140,Ciencias,PLAN-Biología,Y7X359,2018/2019,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ciencias,Femenino,Grado en Biología,Grado en Biología-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,sQLCC#####
141,Ciencias,PLAN-Física,Y7X359,2018/2019,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ciencias,Femenino,Grado en Física,Grado en Física-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,upsSH#####
142,Ciencias,PLAN-Matemáticas,Y7X359,2020/2021,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ciencias,Femenino,Grado en Matemáticas,Grado en Matemáticas-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,lykPG#####
143,Ciencias,PLAN-Física,Y7X359,2020/2021,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ciencias,Masculino,Grado en Física,Grado en Física-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,TTPdT#####
144,Ciencias,PLAN-Biología,Y7X359,2018/2019,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ciencias,Femenino,Grado en Biología,Grado en Biología-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,tEXda#####
145,Ciencias,PLAN-Biología,Y7X359,2022/2023,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ciencias,Masculino,Grado en Biología,Grado en Biología-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,dCjlJ#####
146,Ciencias,PLAN-Biología,Y7X359,2017/2018,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ciencias,Masculino,Grado en Biología,Grado en Biología-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,xHcGC#####
147,Ciencias,PLAN-Matemáticas,Y7X359,2021/2022,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ciencias,Masculino,Grado en Matemáticas,Grado en Matemáticas-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,aLWbP#####
148,Ciencias,PLAN-Biología,Y7X359,2019/2020,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ciencias,Femenino,Grado en Biología,Grado en Biología-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,peohA#####
149,Ciencias,PLAN-Física,Y7X359,2020/2021,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ciencias,Masculino,Grado en Física,Grado en Física-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,LDRQH#####
150,Ciencias,PLAN-Matemáticas,Y7X359,2019/2020,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ciencias,Femenino,Grado en Matemáticas,Grado en Matemáticas-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,OTknp#####
151,Ciencias,PLAN-Matemáticas,Y7X359,2019/2020,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ciencias,Masculino,Grado en Matemáticas,Grado en Matemáticas-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,pGmlb#####
152,Ciencias,PLAN-Matemáticas,Y7X359,2019/2020,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ciencias,Femenino,Grado en Matemáticas,Grado en Matemáticas-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,zQXhZ#####
153,Ciencias,PLAN-Matemáticas,Y7X359,2020/2021,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ciencias,Masculino,Grado en Matemáticas,Grado en Matemáticas-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,InjQs#####
154,Ciencias,PLAN-Biología,Y7X359,2022/2023,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ciencias,Femenino,Grado en Biología,Grado en Biología-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,GdiAD#####
155,Ciencias,PLAN-Biología,Y7X359,2018/2019,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ciencias,Femenino,Grado en Biología,Grado en Biología-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,jgBWZ#####
156,Ciencias,PLAN-Física,Y7X359,2021/2022,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ciencias,Femenino,Grado en Física,Grado en Física-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,KVAXu#####
157,Ciencias,PLAN-Física,Y7X359,2022/2023,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ciencias,Femenino,Grado en Física,Grado en Física-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,GFOaD#####
158,Ciencias,PLAN-Física,Y7X359,2019/2020,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ciencias,Femenino,Grado en Física,Grado en Física-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,oUEJF#####
159,Ciencias,PLAN-Matemáticas,Y7X359,2018/2019,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ciencias,Femenino,Grado en Matemáticas,Grado en Matemáticas-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,QOXqN#####
160,Ciencias,PLAN-Matemáticas,Y7X359,2020/2021,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ciencias,Femenino,Grado en Matemáticas,Grado en Matemáticas-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,qYUgC#####
161,Ciencias,PLAN-Física,Y7X359,2020/2021,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ciencias,Femenino,Grado en Física,Grado en Física-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,mZshR#####
162,Ciencias,PLAN-Física,Y7X359,2021/2022,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ciencias,Masculino,Grado en Física,Grado en Física-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,kNyVy#####
163,Ciencias,PLAN-Biología,Y7X359,2022/2023,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ciencias,Femenino,Grado en Biología,Grado en Biología-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,sFcAR#####
164,Ciencias,PLAN-Física,Y7X359,2017/2018,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ciencias,Femenino,Grado en Física,Grado en Física-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,PBgQs#####
165,Ciencias,PLAN-Física,Y7X359,2018/2019,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ciencias,Masculino,Grado en Física,Grado en Física-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,UxKnn#####
166,Ciencias,PLAN-Matemáticas,Y7X359,2022/2023,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ciencias,Femenino,Grado en Matemáticas,Grado en Matemáticas-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,nbbFu#####
167,Ciencias,PLAN-Matemáticas,Y7X359,2020/2021,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ciencias,Masculino,Grado en Matemáticas,Grado en Matemáticas-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,zvDhC#####
168,Ciencias,PLAN-Biología,Y7X359,2022/2023,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ciencias,Masculino,Grado en Biología,Grado en Biología-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,mShbw#####
169,Ciencias,PLAN-Matemáticas,Y7X359,2020/2021,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ciencias,Masculino,Grado en Matemáticas,Grado en Matemáticas-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,mmkUe#####
170,Ciencias,PLAN-Matemáticas,Y7X359,2018/2019,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ciencias,Masculino,Grado en Matemáticas,Grado en Matemáticas-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,yugZY#####
171,Ciencias,PLAN-Matemáticas,Y7X359,2021/2022,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ciencias,Masculino,Grado en Matemáticas,Grado en Matemáticas-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,iwXTY#####
172,Ciencias,PLAN-Biología,Y7X359,2020/2021,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ciencias,Femenino,Grado en Biología,Grado en Biología-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,jdgBH#####
173,Ciencias,PLAN-Matemáticas,Y7X359,2022/2023,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ciencias,Femenino,Grado en Matemáticas,Grado en Matemáticas-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,HDhYT#####
174,Ciencias,PLAN-Biología,Y7X359,2017/2018,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ciencias,Masculino,Grado en Biología,Grado en Biología-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,QczVv#####
175,Ciencias,PLAN-Biología,Y7X359,2022/2023,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ciencias,Masculino,Grado en Biología,Grado en Biología-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,pWmwx#####
176,Ciencias,PLAN-Matemáticas,Y7X359,2017/2018,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ciencias,Masculino,Grado en Matemáticas,Grado en Matemáticas-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,CwQpG#####
177,Ciencias,PLAN-Matemáticas,Y7X359,2020/2021,Santa Cruz de Tenerife,España,si,Santa Cruz de Tenerife,Ciencias,Femenino,Grado en Matemáticas,Grado en Matemáticas-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,iKtUd#####
178,Ciencias,PLAN-Matemáticas,Y7X359,2022/2023,Santa Cruz de Tenerife,España,no,Santa Cruz de Tenerife,Ciencias,Femenino,Grado en Matemáticas,Grado en Matemáticas-Plan Propio,Universidad de la Laguna,ULL015,N25H,Completa,aByNg#####
