id,anio_nac,universidad,cod_universidad,abandona
eOE90116,1986,Universidad de Madrid,UDM01,si
iQB74947,1995,Universidad de La Laguna,ULL03,no
HDs08602,1990,Universidad de Madrid,UDM01,no
lHV38027,1992,Universidad de Barcelona,UDB02,no
Yal49027,1986,Universidad de Madrid,UDM01,si
xgy59125,1997,Universidad de La Laguna,ULL03,no
Jgg65513,1985,Universidad de Madrid,UDM01,no
hih31066,1984,Universidad de La Laguna,ULL03,no
jFM96048,1985,Universidad de Barcelona,UDB02,si
UIQ48070,1993,Universidad de Madrid,UDM01,no
sVl73919,1992,Universidad de La Laguna,ULL03,no
gED24704,1998,Universidad de La Laguna,ULL03,si
Azl65618,1991,Universidad de La Laguna,ULL03,si
dZe13798,1999,Universidad de La Laguna,ULL03,no
uuI19531,1989,Universidad de La Laguna,ULL03,si
NsJ18344,1983,Universidad de Madrid,UDM01,no
SwA72030,1985,Universidad de La Laguna,ULL03,si
WTb67056,1981,Universidad de Barcelona,UDB02,no
Zmj85898,1983,Universidad de Barcelona,UDB02,no
tsC33140,1988,Universidad de Barcelona,UDB02,no
MYI95882,1981,Universidad de La Laguna,ULL03,no
aML38439,1999,Universidad de Madrid,UDM01,no
vEV17918,1984,Universidad de Barcelona,UDB02,si
jjz79541,1997,Universidad de Barcelona,UDB02,si
ZyX51802,1995,Universidad de Madrid,UDM01,si
yOo97036,1993,Universidad de Barcelona,UDB02,si
UCE96248,1998,Universidad de Barcelona,UDB02,si
frL18697,1999,Universidad de La Laguna,ULL03,no
ADA92331,1997,Universidad de Madrid,UDM01,si
fQC91338,1990,Universidad de La Laguna,ULL03,no
Vcd11422,1994,Universidad de Barcelona,UDB02,no
ecS44002,1996,Universidad de La Laguna,ULL03,si
XFd67738,1984,Universidad de Barcelona,UDB02,no
nuN96485,1982,Universidad de Barcelona,UDB02,no
LfY52183,1981,Universidad de La Laguna,ULL03,si
DwU71870,1983,Universidad de Madrid,UDM01,si
dgC74370,1998,Universidad de Barcelona,UDB02,no
Qfd76640,1981,Universidad de Madrid,UDM01,si
PGv80620,1999,Universidad de Madrid,UDM01,si
NTR80076,1985,Universidad de Barcelona,UDB02,no
zBo35389,1992,Universidad de Barcelona,UDB02,no
LBw20294,1981,Universidad de Madrid,UDM01,si
xbj96304,1992,Universidad de Madrid,UDM01,no
UED64735,1989,Universidad de Barcelona,UDB02,si
KFS99166,1986,Universidad de La Laguna,ULL03,si
RsB69713,1980,Universidad de Barcelona,UDB02,si
DyC67052,1988,Universidad de Barcelona,UDB02,si
FFQ73544,1984,Universidad de Madrid,UDM01,si
wiF27294,1983,Universidad de La Laguna,ULL03,no
OLS59407,1995,Universidad de Madrid,UDM01,si
nrR28390,1980,Universidad de Barcelona,UDB02,si
QtF28952,1992,Universidad de Barcelona,UDB02,no
gVb42034,1987,Universidad de Barcelona,UDB02,si
kBF34098,1986,Universidad de La Laguna,ULL03,no
JIw02212,1982,Universidad de Barcelona,UDB02,si
xAp48404,1995,Universidad de La Laguna,ULL03,no
ydL45140,1991,Universidad de Barcelona,UDB02,no
kDi41123,1986,Universidad de Madrid,UDM01,no
kFa02448,1996,Universidad de Madrid,UDM01,si
fne01205,1984,Universidad de La Laguna,ULL03,si
TVR85371,1984,Universidad de La Laguna,ULL03,no
ZfM24363,1982,Universidad de Barcelona,UDB02,no
RVr49777,1984,Universidad de Madrid,UDM01,no
Iwf86235,1982,Universidad de Madrid,UDM01,si
zmM55146,1991,Universidad de Madrid,UDM01,no
gAq99997,1983,Universidad de Barcelona,UDB02,no
WnP74455,1994,Universidad de Madrid,UDM01,no
jlO53215,1992,Universidad de Madrid,UDM01,si
RhW36167,1980,Universidad de Madrid,UDM01,si
KaA17150,1989,Universidad de La Laguna,ULL03,si
YIQ61521,1998,Universidad de Madrid,UDM01,no
qqe82090,1989,Universidad de Madrid,UDM01,si
RGA61605,1988,Universidad de Barcelona,UDB02,no
fqH89392,1997,Universidad de Barcelona,UDB02,no
mgo48861,1990,Universidad de Madrid,UDM01,no
NxP04410,1993,Universidad de Madrid,UDM01,si
xWP43245,1982,Universidad de Barcelona,UDB02,si
Qfx70594,1982,Universidad de Barcelona,UDB02,no
LpT60369,1997,Universidad de Barcelona,UDB02,si
sGd58224,1997,Universidad de La Laguna,ULL03,no
Bbq82935,1998,Universidad de Madrid,UDM01,no
IxP64128,1999,Universidad de Barcelona,UDB02,si
ttS38580,1984,Universidad de Madrid,UDM01,si
zLa40920,1994,Universidad de Barcelona,UDB02,no
OtM50484,1995,Universidad de La Laguna,ULL03,si
zME67936,1993,Universidad de La Laguna,ULL03,si
guM83807,1996,Universidad de Barcelona,UDB02,si
lVA89564,1997,Universidad de Madrid,UDM01,no
reW72328,1996,Universidad de Barcelona,UDB02,si
tVT06820,1994,Universidad de La Laguna,ULL03,si
Ayg09327,1985,Universidad de La Laguna,ULL03,si
Agl18359,1987,Universidad de Barcelona,UDB02,no
Spt58654,1998,Universidad de La Laguna,ULL03,no
mPM40397,1986,Universidad de Madrid,UDM01,no
RrO49576,1994,Universidad de Madrid,UDM01,si
Ivm68398,1992,Universidad de Madrid,UDM01,si
Pzy33784,1991,Universidad de Barcelona,UDB02,si
Twu35554,1997,Universidad de La Laguna,ULL03,si
qro73614,1993,Universidad de La Laguna,ULL03,si
VhC18366,1990,Universidad de La Laguna,ULL03,no
ztb58049,1992,Universidad de Madrid,UDM01,si
ipo39422,1997,Universidad de Madrid,UDM01,no
Png22280,1985,Universidad de Barcelona,UDB02,si
cHB06459,1993,Universidad de La Laguna,ULL03,si
sQP76067,1996,Universidad de Madrid,UDM01,no
itZ42964,1997,Universidad de Barcelona,UDB02,si
zXq69913,1990,Universidad de La Laguna,ULL03,si
anj37471,1993,Universidad de Barcelona,UDB02,si
oAL56536,1985,Universidad de La Laguna,ULL03,si
Nlv32756,1999,Universidad de Madrid,UDM01,no
Xdt78730,1999,Universidad de La Laguna,ULL03,no
oQI82095,1993,Universidad de Madrid,UDM01,no
rZw78945,1980,Universidad de Barcelona,UDB02,no
wdC66100,1991,Universidad de La Laguna,ULL03,si
Pmb84152,1997,Universidad de La Laguna,ULL03,si
VqX64299,1991,Universidad de La Laguna,ULL03,si
lyz27927,1990,Universidad de La Laguna,ULL03,no
SyA02527,1991,Universidad de La Laguna,ULL03,no
pFK65757,1992,Universidad de Barcelona,UDB02,no
ioS03419,1994,Universidad de Madrid,UDM01,no
nLA37628,1981,Universidad de Madrid,UDM01,no
yon32353,1984,Universidad de La Laguna,ULL03,no
rau78844,1996,Universidad de Barcelona,UDB02,si
gfZ04507,1999,Universidad de Barcelona,UDB02,no
xoZ11433,1993,Universidad de La Laguna,ULL03,no
qFT18868,1981,Universidad de La Laguna,ULL03,si
vwu41395,1981,Universidad de Madrid,UDM01,si
PUh92623,1987,Universidad de Barcelona,UDB02,si
YRL68111,1981,Universidad de Madrid,UDM01,no
KaA09746,1981,Universidad de Madrid,UDM01,si
ycy51784,1998,Universidad de Barcelona,UDB02,si
uPd34767,1999,Universidad de Madrid,UDM01,si
zRv35356,1993,Universidad de Barcelona,UDB02,no
XfG49067,1999,Universidad de La Laguna,ULL03,si
icg29953,1981,Universidad de Barcelona,UDB02,si
sZv06525,1987,Universidad de La Laguna,ULL03,si
hjA71376,1990,Universidad de La Laguna,ULL03,no
IKD42720,1991,Universidad de Barcelona,UDB02,si
xjI02908,1992,Universidad de Barcelona,UDB02,no
xKm32456,1997,Universidad de La Laguna,ULL03,no
wMe26567,1982,Universidad de Barcelona,UDB02,no
wXB61670,1999,Universidad de Barcelona,UDB02,si
uql95312,1985,Universidad de Barcelona,UDB02,si
ojl56395,1989,Universidad de La Laguna,ULL03,si
LES58466,1982,Universidad de Madrid,UDM01,si
khf16797,1989,Universidad de Barcelona,UDB02,no
CXY73197,1981,Universidad de La Laguna,ULL03,si
HKA11269,1999,Universidad de Madrid,UDM01,si
erw85552,1994,Universidad de Barcelona,UDB02,no
Fbc25293,1982,Universidad de Madrid,UDM01,no
iNj90433,1997,Universidad de Barcelona,UDB02,no
MZl61712,1982,Universidad de Barcelona,UDB02,no
Yjz53100,1987,Universidad de Barcelona,UDB02,si
sFF94765,1995,Universidad de La Laguna,ULL03,no
nYP84044,1998,Universidad de La Laguna,ULL03,no
FMm52787,1983,Universidad de La Laguna,ULL03,no
pYo05973,1981,Universidad de Barcelona,UDB02,si
NdO31696,1995,Universidad de La Laguna,ULL03,si
bwL61055,1982,Universidad de La Laguna,ULL03,no
YyP61573,1996,Universidad de La Laguna,ULL03,si
zgW37006,1997,Universidad de Barcelona,UDB02,no
tQI61357,1992,Universidad de Barcelona,UDB02,no
xVM95393,1981,Universidad de Madrid,UDM01,no
ccy55916,1980,Universidad de Barcelona,UDB02,si
tlN42912,1983,Universidad de Madrid,UDM01,si
vAV86961,1997,Universidad de Madrid,UDM01,no
FJI60271,1988,Universidad de Madrid,UDM01,no
kIs43845,1996,Universidad de Madrid,UDM01,si
xXP20687,1984,Universidad de La Laguna,ULL03,si
YdM59599,1990,Universidad de La Laguna,ULL03,no
IRF49381,1986,Universidad de Madrid,UDM01,si
HUg97016,1995,Universidad de La Laguna,ULL03,si
FZX98575,1984,Universidad de Madrid,UDM01,si
JbF39259,1998,Universidad de Barcelona,UDB02,no
kYO98012,1992,Universidad de La Laguna,ULL03,no
Hoq31597,1991,Universidad de Madrid,UDM01,si
MXx17397,1999,Universidad de Barcelona,UDB02,no
bpz62678,1991,Universidad de Barcelona,UDB02,no
uzm15427,1994,Universidad de Barcelona,UDB02,no
nWW47076,1999,Universidad de Madrid,UDM01,no
JzG86427,1980,Universidad de La Laguna,ULL03,si
jUN28037,1993,Universidad de Madrid,UDM01,no
Edy24093,1998,Universidad de La Laguna,ULL03,no
bvk28140,1982,Universidad de Barcelona,UDB02,si
gwm05163,1999,Universidad de La Laguna,ULL03,si
FTi67853,1995,Universidad de La Laguna,ULL03,si
Veg66319,1980,Universidad de Madrid,UDM01,no
Lue44278,1986,Universidad de La Laguna,ULL03,si
TAA36911,1996,Universidad de Madrid,UDM01,no
Lxy91851,1997,Universidad de Barcelona,UDB02,no
Gbl20208,1997,Universidad de Barcelona,UDB02,si
vCu90992,1999,Universidad de Madrid,UDM01,no
lrb87933,1984,Universidad de Madrid,UDM01,no
YIB27821,1981,Universidad de La Laguna,ULL03,no
Xgq64014,1980,Universidad de Barcelona,UDB02,no
JRL36181,1993,Universidad de La Laguna,ULL03,no
MBI61596,1999,Universidad de La Laguna,ULL03,si
bwm01391,1985,Universidad de La Laguna,ULL03,no
vJi20877,1981,Universidad de Madrid,UDM01,no
RXB74307,1989,Universidad de Madrid,UDM01,si
kWE31982,1995,Universidad de La Laguna,ULL03,si
dvA00902,1981,Universidad de Barcelona,UDB02,si
GhO20456,1986,Universidad de La Laguna,ULL03,si
WJp35037,1992,Universidad de Barcelona,UDB02,no
ffh52249,1994,Universidad de Madrid,UDM01,no
rni58600,1997,Universidad de Barcelona,UDB02,si
PXq74644,1987,Universidad de La Laguna,ULL03,no
TiB93317,1989,Universidad de Madrid,UDM01,si
ihF04113,1990,Universidad de La Laguna,ULL03,no
WRE28562,1981,Universidad de Barcelona,UDB02,si
Zdx87563,1980,Universidad de Madrid,UDM01,si
CCa89470,1988,Universidad de Madrid,UDM01,no
HFt15930,1982,Universidad de Barcelona,UDB02,si
VJJ21778,1993,Universidad de La Laguna,ULL03,si
HAM95541,1988,Universidad de La Laguna,ULL03,si
dAj69095,1981,Universidad de Barcelona,UDB02,si
Yra49775,1990,Universidad de Barcelona,UDB02,si
SZU76477,1986,Universidad de Barcelona,UDB02,si
Lng47193,1999,Universidad de La Laguna,ULL03,si
Dhe57135,1996,Universidad de Madrid,UDM01,no
mgP16094,1988,Universidad de Madrid,UDM01,si
Zth52471,1988,Universidad de Barcelona,UDB02,si
TQN95754,1981,Universidad de La Laguna,ULL03,no
rok84533,1991,Universidad de Barcelona,UDB02,si
xpc57770,1992,Universidad de La Laguna,ULL03,si
Kql16848,1988,Universidad de Barcelona,UDB02,si
rvt39044,1988,Universidad de La Laguna,ULL03,no
dSj46161,1997,Universidad de La Laguna,ULL03,no
Lbc96996,1983,Universidad de La Laguna,ULL03,no
HDf55692,1996,Universidad de Barcelona,UDB02,si
lWC87198,1996,Universidad de La Laguna,ULL03,no
YhM60171,1982,Universidad de Barcelona,UDB02,si
KVC52752,1984,Universidad de Madrid,UDM01,no
YsQ84487,1981,Universidad de Barcelona,UDB02,si
ZYL92595,1999,Universidad de Madrid,UDM01,no
zRZ94581,1989,Universidad de Madrid,UDM01,si
Zmh65406,1982,Universidad de La Laguna,ULL03,si
cKv33673,1993,Universidad de Barcelona,UDB02,si
iAE68324,1997,Universidad de La Laguna,ULL03,no
urW23133,1980,Universidad de Barcelona,UDB02,si
SfU49553,1984,Universidad de Madrid,UDM01,no
hQA87296,1984,Universidad de Barcelona,UDB02,no
bhf34439,1986,Universidad de Madrid,UDM01,no
dIp19152,1993,Universidad de Barcelona,UDB02,si
vzx48470,1999,Universidad de La Laguna,ULL03,no
XOc88861,1997,Universidad de Barcelona,UDB02,no
But44653,1990,Universidad de Barcelona,UDB02,no
FTG07438,1995,Universidad de Madrid,UDM01,no
LRy65607,1991,Universidad de La Laguna,ULL03,no
XKd06436,1996,Universidad de La Laguna,ULL03,no
ZpX78416,1984,Universidad de Barcelona,UDB02,no
caS63906,1982,Universidad de Barcelona,UDB02,no
moD30069,1986,Universidad de La Laguna,ULL03,no
lUb52508,1987,Universidad de Madrid,UDM01,no
VaX41410,1998,Universidad de Madrid,UDM01,si
OuV02239,1989,Universidad de La Laguna,ULL03,no
IKO74783,1991,Universidad de Madrid,UDM01,no
nBb79202,1991,Universidad de La Laguna,ULL03,si
Emg49030,1984,Universidad de Madrid,UDM01,no
duJ67468,1999,Universidad de Madrid,UDM01,no
Ayu72412,1989,Universidad de La Laguna,ULL03,no
TzD74819,1985,Universidad de Madrid,UDM01,si
hpI59080,1995,Universidad de La Laguna,ULL03,si
LCb05123,1987,Universidad de Madrid,UDM01,si
IJY22879,1995,Universidad de Barcelona,UDB02,si
oty44008,1983,Universidad de Barcelona,UDB02,si
XWz45134,1985,Universidad de Barcelona,UDB02,si
Cdq31203,1990,Universidad de Barcelona,UDB02,no
UzU45692,1991,Universidad de Barcelona,UDB02,no
vmS01829,1980,Universidad de La Laguna,ULL03,si
fEo63972,1994,Universidad de La Laguna,ULL03,si
HkU07299,1998,Universidad de La Laguna,ULL03,no
dqf71633,1987,Universidad de Madrid,UDM01,no
aKr81590,1989,Universidad de Barcelona,UDB02,no
JvZ87613,1999,Universidad de Madrid,UDM01,no
QXg06540,1996,Universidad de Madrid,UDM01,si
Hwj56045,1992,Universidad de Madrid,UDM01,si
Wem91698,1980,Universidad de La Laguna,ULL03,no
MTn24300,1989,Universidad de La Laguna,ULL03,no
ETD41369,1997,Universidad de Madrid,UDM01,no
KHc12472,1993,Universidad de Madrid,UDM01,si
OAn27997,1996,Universidad de Barcelona,UDB02,no
GdY49599,1995,Universidad de La Laguna,ULL03,si
vlV78902,1998,Universidad de Barcelona,UDB02,no
gcb79569,1997,Universidad de Madrid,UDM01,si
Zat45955,1996,Universidad de Madrid,UDM01,no
nrU30289,1992,Universidad de La Laguna,ULL03,no
adq62224,1988,Universidad de Barcelona,UDB02,si
QTD48030,1992,Universidad de Madrid,UDM01,no
NwT79657,1987,Universidad de La Laguna,ULL03,no
GxL88992,1983,Universidad de Barcelona,UDB02,no
fBE03401,1995,Universidad de La Laguna,ULL03,no
VPk83903,1993,Universidad de La Laguna,ULL03,no
xGp60050,1995,Universidad de Barcelona,UDB02,no
lDU89759,1982,Universidad de La Laguna,ULL03,si
RlJ52454,1985,Universidad de Barcelona,UDB02,no
Ikt54365,1998,Universidad de Madrid,UDM01,no
OXI98519,1981,Universidad de Madrid,UDM01,si
HpJ16048,1981,Universidad de Barcelona,UDB02,no
vRS29486,1996,Universidad de Barcelona,UDB02,si
DTd99151,1995,Universidad de Madrid,UDM01,si
obT63154,1991,Universidad de La Laguna,ULL03,si
EKr83403,1981,Universidad de La Laguna,ULL03,si
Tyk33966,1995,Universidad de Madrid,UDM01,no
jXk36958,1988,Universidad de Barcelona,UDB02,no
rwm85854,1993,Universidad de La Laguna,ULL03,no
Mtm11351,1985,Universidad de Barcelona,UDB02,no
Joj94802,1993,Universidad de La Laguna,ULL03,no
rZX72979,1982,Universidad de La Laguna,ULL03,no
OcR33187,1983,Universidad de La Laguna,ULL03,si
kPI56304,1997,Universidad de Barcelona,UDB02,si
ZQO30295,1993,Universidad de Madrid,UDM01,no
ihp82407,1990,Universidad de Barcelona,UDB02,no
fKj59752,1992,Universidad de Barcelona,UDB02,no
EVq70469,1983,Universidad de La Laguna,ULL03,si
ahN01736,1991,Universidad de Barcelona,UDB02,no
sUN87772,1999,Universidad de La Laguna,ULL03,no
yFS09616,1989,Universidad de Madrid,UDM01,no
OwE99064,1984,Universidad de Barcelona,UDB02,si
fJQ72951,1983,Universidad de Barcelona,UDB02,no
Arj19035,1987,Universidad de Madrid,UDM01,si
MWK90762,1981,Universidad de La Laguna,ULL03,si
tYJ73928,1981,Universidad de Madrid,UDM01,si
gkw87783,1998,Universidad de Barcelona,UDB02,no
vxT14640,1994,Universidad de Barcelona,UDB02,si
DAA92292,1993,Universidad de Barcelona,UDB02,si
nxu12929,1988,Universidad de Madrid,UDM01,si
cTJ30261,1983,Universidad de Madrid,UDM01,si
kkQ22189,1990,Universidad de Madrid,UDM01,si
wdz04940,1984,Universidad de Barcelona,UDB02,si
dUR41044,1990,Universidad de La Laguna,ULL03,si
pbi22419,1997,Universidad de Madrid,UDM01,no
vSq05891,1984,Universidad de Madrid,UDM01,si
Oki36051,1985,Universidad de Madrid,UDM01,no
aZu07307,1993,Universidad de Madrid,UDM01,si
kFh38676,1991,Universidad de La Laguna,ULL03,si
BSD13479,1987,Universidad de La Laguna,ULL03,no
pIS45832,1996,Universidad de Barcelona,UDB02,si
WZf82385,1984,Universidad de Madrid,UDM01,no
Vgw89345,1981,Universidad de Madrid,UDM01,si
nRP54450,1985,Universidad de Barcelona,UDB02,no
pLM26139,1991,Universidad de Madrid,UDM01,no
FtF52211,1996,Universidad de Madrid,UDM01,si
Zsq41914,1986,Universidad de La Laguna,ULL03,no
geR50106,1985,Universidad de Madrid,UDM01,no
Hwj26041,1992,Universidad de La Laguna,ULL03,si
dPw23209,1988,Universidad de La Laguna,ULL03,si
mVJ45944,1985,Universidad de Madrid,UDM01,si
pyE43157,1989,Universidad de La Laguna,ULL03,si
cXp00468,1998,Universidad de La Laguna,ULL03,no
TGj77540,1994,Universidad de Madrid,UDM01,si
LtT40066,1991,Universidad de Barcelona,UDB02,no
Lzz14733,1983,Universidad de La Laguna,ULL03,no
yyT86870,1983,Universidad de La Laguna,ULL03,no
zfy15022,1994,Universidad de Barcelona,UDB02,no
ULY98259,1993,Universidad de Barcelona,UDB02,no
Qrv39435,1998,Universidad de Madrid,UDM01,no
QUn16943,1991,Universidad de La Laguna,ULL03,no
kRs74427,1981,Universidad de Madrid,UDM01,si
qRH90437,1997,Universidad de Madrid,UDM01,no
iei05701,1984,Universidad de Madrid,UDM01,si
BBa39852,1991,Universidad de La Laguna,ULL03,si
uFM67213,1981,Universidad de Barcelona,UDB02,si
Qwo23224,1991,Universidad de La Laguna,ULL03,no
tih34262,1987,Universidad de Madrid,UDM01,no
dXU18005,1991,Universidad de Barcelona,UDB02,no
mWD56969,1986,Universidad de Madrid,UDM01,no
QjA31040,1983,Universidad de La Laguna,ULL03,si
Vvc53527,1981,Universidad de Barcelona,UDB02,no
oNs18547,1999,Universidad de Madrid,UDM01,si
RKq01501,1982,Universidad de Barcelona,UDB02,no
Bhl13914,1993,Universidad de Barcelona,UDB02,si
eEp49773,1985,Universidad de La Laguna,ULL03,si
onv52431,1990,Universidad de La Laguna,ULL03,no
ICy47025,1985,Universidad de La Laguna,ULL03,no
div32043,1993,Universidad de Madrid,UDM01,no
geV08734,1995,Universidad de Madrid,UDM01,no
gLI64430,1982,Universidad de Barcelona,UDB02,si
byV95833,1989,Universidad de La Laguna,ULL03,si
jeE12800,1995,Universidad de La Laguna,ULL03,no
DBT40879,1996,Universidad de Barcelona,UDB02,no
YHJ68037,1984,Universidad de Barcelona,UDB02,no
OPw58116,1989,Universidad de La Laguna,ULL03,si
Nsa65454,1999,Universidad de Barcelona,UDB02,no
IaB03314,1984,Universidad de La Laguna,ULL03,si
ZXK21010,1987,Universidad de Madrid,UDM01,si
gUG98483,1985,Universidad de La Laguna,ULL03,no
PWL80826,1998,Universidad de Madrid,UDM01,no
BpH17547,1994,Universidad de Barcelona,UDB02,si
eRd89459,1982,Universidad de Barcelona,UDB02,si
ERS14460,1991,Universidad de La Laguna,ULL03,no
iWI52774,1985,Universidad de Barcelona,UDB02,no
hvq45092,1983,Universidad de La Laguna,ULL03,si
sOF32896,1995,Universidad de La Laguna,ULL03,si
DSP27361,1995,Universidad de Madrid,UDM01,si
bEu53078,1988,Universidad de Barcelona,UDB02,no
Aay46100,1991,Universidad de La Laguna,ULL03,no
zps05036,1999,Universidad de Barcelona,UDB02,si
Oit98052,1991,Universidad de Madrid,UDM01,no
fFH13433,1981,Universidad de Barcelona,UDB02,no
HxM44394,1980,Universidad de Madrid,UDM01,no
SXa72006,1985,Universidad de Madrid,UDM01,no
aNP81412,1996,Universidad de La Laguna,ULL03,si
zGu99170,1999,Universidad de Barcelona,UDB02,si
vMD09418,1980,Universidad de Madrid,UDM01,no
WJu81981,1982,Universidad de La Laguna,ULL03,si
rxb33781,1981,Universidad de Madrid,UDM01,si
fOB22716,1992,Universidad de La Laguna,ULL03,si
PzV65675,1992,Universidad de Madrid,UDM01,no
gXS69526,1988,Universidad de Madrid,UDM01,si
Ayv61296,1993,Universidad de Barcelona,UDB02,si
FgG05018,1998,Universidad de Barcelona,UDB02,no
wmb27103,1997,Universidad de Barcelona,UDB02,si
gWN23451,1995,Universidad de Madrid,UDM01,si
URg05566,1986,Universidad de La Laguna,ULL03,si
SYH97471,1980,Universidad de Barcelona,UDB02,no
GSn83498,1980,Universidad de La Laguna,ULL03,no
Aov23976,1986,Universidad de Barcelona,UDB02,no
DVN38105,1997,Universidad de La Laguna,ULL03,no
tKQ25033,1981,Universidad de Madrid,UDM01,si
Prq00179,1988,Universidad de Madrid,UDM01,no
tYv19482,1981,Universidad de La Laguna,ULL03,no
Boa08460,1990,Universidad de La Laguna,ULL03,no
UCd37009,1985,Universidad de La Laguna,ULL03,no
pWt62289,1990,Universidad de Madrid,UDM01,no
uNg92042,1982,Universidad de Madrid,UDM01,si
ZKX41453,1993,Universidad de La Laguna,ULL03,si
iew91836,1995,Universidad de Barcelona,UDB02,si
JGG93810,1997,Universidad de Barcelona,UDB02,no
HRJ46968,1985,Universidad de La Laguna,ULL03,no
nQo54485,1998,Universidad de Barcelona,UDB02,no
QXu95982,1987,Universidad de La Laguna,ULL03,si
tBY92688,1984,Universidad de Madrid,UDM01,si
APl56693,1996,Universidad de Madrid,UDM01,no
XwD52609,1988,Universidad de La Laguna,ULL03,no
