indice,ambito_isced,cod_plan,cod_mec,curso_aca,municipio,nacionalidad,nuevo_ingreso,provincia,rama,sexo,titulacion,nombre_plan_propio,universidad,cod_universidad,cod_tipo_matricula,tipo_matricula,id
140,IS28,PLAN367gw,MEC71,2021/2022,Jaén,Maldivas,si,Zamora,Ciencias de la Salud,Femenino,Medicina,quibusdam,Universidad de Barcelona,UDB02,T95,quia,ifV37382
141,IS98,PLAN367gw,MEC47,2023/2024,Jaén,Maldivas,no,Zamora,Ciencias de la Salud,Femenino,Medicina,quibusdam,Universidad de Barcelona,UDB02,T95,quia,ifV37382
142,IS24,PLAN367gw,MEC34,2019/2020,Jaén,Maldivas,no,Zamora,Ciencias de la Salud,Femenino,Medicina,quibusdam,Universidad de Barcelona,UDB02,T95,quia,ifV37382
143,IS16,PLAN983cq,MEC83,2023/2024,Santa Cruz de Tenerife,Liechtenstein,si,Palencia,Ingeniería y Tecnología,Masculino,Ingeniería Informática,deserunt,Universidad de La Laguna,ULL03,T82,neque,jqV70190
144,IS32,PLAN983cq,MEC80,2018/2019,Santa Cruz de Tenerife,Liechtenstein,no,Palencia,Ingeniería y Tecnología,Masculino,Ingeniería Informática,deserunt,Universidad de La Laguna,ULL03,T82,neque,jqV70190
145,IS95,PLAN983cq,MEC07,2023/2024,Pontevedra,Eslovaquia,si,Asturias,Ingeniería y Tecnología,Femenino,Ingeniería Informática,ipsum,Universidad de La Laguna,ULL03,T25,at,mWF22369
146,IS03,PLAN983cq,MEC02,2018/2019,Pontevedra,Eslovaquia,no,Asturias,Ingeniería y Tecnología,Femenino,Ingeniería Informática,ipsum,Universidad de La Laguna,ULL03,T25,at,mWF22369
147,IS30,PLAN367gw,MEC82,2019/2020,Huelva,Grecia,si,Cádiz,Ciencias de la Salud,Femenino,Medicina,commodi,Universidad de La Laguna,ULL03,T03,dolorem,tRu38206
148,IS44,PLAN367gw,MEC92,2022/2023,Huelva,Grecia,no,Cádiz,Ciencias de la Salud,Femenino,Medicina,commodi,Universidad de La Laguna,ULL03,T03,dolorem,tRu38206
149,IS41,PLAN367gw,MEC51,2021/2022,Huelva,Grecia,no,Cádiz,Ciencias de la Salud,Femenino,Medicina,commodi,Universidad de La Laguna,ULL03,T03,dolorem,tRu38206
150,IS94,PLAN180hL,MEC25,2018/2019,Soria,Saint Kitts y Nevis,si,Alicante,Humanidades,Masculino,Historia,at,Universidad de Madrid,UDM01,T19,eveniet,dyp60694
151,IS18,PLAN180hL,MEC03,2019/2020,Soria,Saint Kitts y Nevis,no,Alicante,Humanidades,Masculino,Historia,at,Universidad de Madrid,UDM01,T19,eveniet,dyp60694
152,IS33,PLAN180hL,MEC27,2022/2023,Soria,Saint Kitts y Nevis,no,Alicante,Humanidades,Masculino,Historia,at,Universidad de Madrid,UDM01,T19,eveniet,dyp60694
153,IS89,PLAN180hL,MEC49,2017/2018,Soria,Saint Kitts y Nevis,no,Alicante,Humanidades,Masculino,Historia,at,Universidad de Madrid,UDM01,T19,eveniet,dyp60694
154,IS53,PLAN983cq,MEC37,2021/2022,Cantabria,Sudán,si,Cáceres,Ingeniería y Tecnología,Femenino,Ingeniería Informática,aspernatur,Universidad de La Laguna,ULL03,T58,quae,Lmu63293
155,IS69,PLAN983cq,MEC76,2022/2023,Cantabria,Sudán,no,Cáceres,Ingeniería y Tecnología,Femenino,Ingeniería Informática,aspernatur,Universidad de La Laguna,ULL03,T58,quae,Lmu63293
156,IS93,PLAN983cq,MEC29,2019/2020,Cantabria,Sudán,no,Cáceres,Ingeniería y Tecnología,Femenino,Ingeniería Informática,aspernatur,Universidad de La Laguna,ULL03,T58,quae,Lmu63293
157,IS82,PLAN983cq,MEC72,2023/2024,Cantabria,Sudán,no,Cáceres,Ingeniería y Tecnología,Femenino,Ingeniería Informática,aspernatur,Universidad de La Laguna,ULL03,T58,quae,Lmu63293
158,IS92,PLAN180hL,MEC53,2019/2020,Granada,Somalia,si,Burgos,Humanidades,Masculino,Historia,architecto,Universidad de La Laguna,ULL03,T73,omnis,JWm99416
159,IS30,PLAN180hL,MEC50,2018/2019,Granada,Somalia,no,Burgos,Humanidades,Masculino,Historia,architecto,Universidad de La Laguna,ULL03,T73,omnis,JWm99416
160,IS33,PLAN180hL,MEC27,2017/2018,Granada,Somalia,no,Burgos,Humanidades,Masculino,Historia,architecto,Universidad de La Laguna,ULL03,T73,omnis,JWm99416
161,IS56,PLAN180hL,MEC21,2021/2022,Granada,Somalia,no,Burgos,Humanidades,Masculino,Historia,architecto,Universidad de La Laguna,ULL03,T73,omnis,JWm99416
162,IS52,PLAN180hL,MEC22,2022/2023,Granada,Somalia,no,Burgos,Humanidades,Masculino,Historia,architecto,Universidad de La Laguna,ULL03,T73,omnis,JWm99416
163,IS39,PLAN983cq,MEC50,2022/2023,Lleida,China,si,Valencia,Ingeniería y Tecnología,Masculino,Ingeniería Informática,tenetur,Universidad de Barcelona,UDB02,T62,tempore,qvW46731
164,IS41,PLAN983cq,MEC50,2017/2018,Lleida,China,no,Valencia,Ingeniería y Tecnología,Masculino,Ingeniería Informática,tenetur,Universidad de Barcelona,UDB02,T62,tempore,qvW46731
165,IS44,PLAN983cq,MEC42,2019/2020,Lleida,China,no,Valencia,Ingeniería y Tecnología,Masculino,Ingeniería Informática,tenetur,Universidad de Barcelona,UDB02,T62,tempore,qvW46731
166,IS48,PLAN983cq,MEC21,2020/2021,Lleida,China,no,Valencia,Ingeniería y Tecnología,Masculino,Ingeniería Informática,tenetur,Universidad de Barcelona,UDB02,T62,tempore,qvW46731
167,IS18,PLAN983cq,MEC69,2021/2022,Lleida,China,no,Valencia,Ingeniería y Tecnología,Masculino,Ingeniería Informática,tenetur,Universidad de Barcelona,UDB02,T62,tempore,qvW46731
168,IS78,PLAN367gw,MEC24,2020/2021,La Rioja,Suiza,si,Guadalajara,Ciencias de la Salud,Masculino,Medicina,odit,Universidad de Madrid,UDM01,T32,velit,Mci47866
169,IS06,PLAN485Fi,MEC21,2018/2019,Las Palmas,Islas Marshall,si,Pontevedra,Ciencias Sociales y Jurídicas,Femenino,Derecho,vel,Universidad de Barcelona,UDB02,T23,dolore,uCh20386
170,IS39,PLAN485Fi,MEC06,2023/2024,Las Palmas,Islas Marshall,no,Pontevedra,Ciencias Sociales y Jurídicas,Femenino,Derecho,vel,Universidad de Barcelona,UDB02,T23,dolore,uCh20386
171,IS21,PLAN485Fi,MEC00,2017/2018,Las Palmas,Islas Marshall,no,Pontevedra,Ciencias Sociales y Jurídicas,Femenino,Derecho,vel,Universidad de Barcelona,UDB02,T23,dolore,uCh20386
172,IS73,PLAN485Fi,MEC98,2021/2022,Alicante,Turkmenistán,si,Álava,Ciencias Sociales y Jurídicas,Femenino,Derecho,quidem,Universidad de La Laguna,ULL03,T44,iure,UHm78351
173,IS39,PLAN485Fi,MEC26,2023/2024,Girona,Bolivia,si,Ávila,Ciencias Sociales y Jurídicas,Masculino,Derecho,dolorem,Universidad de La Laguna,ULL03,T28,cum,qqU16051
174,IS64,PLAN485Fi,MEC30,2022/2023,Girona,Bolivia,no,Ávila,Ciencias Sociales y Jurídicas,Masculino,Derecho,dolorem,Universidad de La Laguna,ULL03,T28,cum,qqU16051
175,IS92,PLAN485Fi,MEC01,2019/2020,Girona,Bolivia,no,Ávila,Ciencias Sociales y Jurídicas,Masculino,Derecho,dolorem,Universidad de La Laguna,ULL03,T28,cum,qqU16051
176,IS27,PLAN485Fi,MEC09,2021/2022,Girona,Bolivia,no,Ávila,Ciencias Sociales y Jurídicas,Masculino,Derecho,dolorem,Universidad de La Laguna,ULL03,T28,cum,qqU16051
177,IS57,PLAN180hL,MEC08,2022/2023,Huesca,República Democrática del Congo,si,Lugo,Humanidades,Masculino,Historia,vero,Universidad de Madrid,UDM01,T89,distinctio,Uzm96776
178,IS05,PLAN180hL,MEC73,2020/2021,Zaragoza,El Salvador,si,Soria,Humanidades,Masculino,Historia,adipisci,Universidad de La Laguna,ULL03,T27,placeat,llo74959
179,IS97,PLAN180hL,MEC59,2023/2024,Zaragoza,El Salvador,no,Soria,Humanidades,Masculino,Historia,adipisci,Universidad de La Laguna,ULL03,T27,placeat,llo74959
180,IS53,PLAN180hL,MEC79,2018/2019,Zaragoza,El Salvador,no,Soria,Humanidades,Masculino,Historia,adipisci,Universidad de La Laguna,ULL03,T27,placeat,llo74959
181,IS46,PLAN983cq,MEC51,2018/2019,Murcia,Belice,si,Teruel,Ingeniería y Tecnología,Masculino,Ingeniería Informática,distinctio,Universidad de Madrid,UDM01,T79,eum,zsT97823
182,IS34,PLAN983cq,MEC97,2022/2023,Murcia,Belice,no,Teruel,Ingeniería y Tecnología,Masculino,Ingeniería Informática,distinctio,Universidad de Madrid,UDM01,T79,eum,zsT97823
183,IS31,PLAN983cq,MEC88,2020/2021,Murcia,Belice,no,Teruel,Ingeniería y Tecnología,Masculino,Ingeniería Informática,distinctio,Universidad de Madrid,UDM01,T79,eum,zsT97823
184,IS86,PLAN983cq,MEC51,2021/2022,Murcia,Belice,no,Teruel,Ingeniería y Tecnología,Masculino,Ingeniería Informática,distinctio,Universidad de Madrid,UDM01,T79,eum,zsT97823
185,IS42,PLAN983cq,MEC83,2019/2020,Murcia,Belice,no,Teruel,Ingeniería y Tecnología,Masculino,Ingeniería Informática,distinctio,Universidad de Madrid,UDM01,T79,eum,zsT97823
186,IS49,PLAN180hL,MEC20,2022/2023,Asturias,Chile,si,León,Humanidades,Masculino,Historia,eligendi,Universidad de Barcelona,UDB02,T74,iure,xyC77005
187,IS57,PLAN367gw,MEC29,2020/2021,Murcia,Reino Unido de Gran Bretaña e Irlanda del Norte,si,Zaragoza,Ciencias de la Salud,Masculino,Medicina,omnis,Universidad de La Laguna,ULL03,T49,quisquam,mpv19671
188,IS45,PLAN367gw,MEC54,2017/2018,Murcia,Reino Unido de Gran Bretaña e Irlanda del Norte,no,Zaragoza,Ciencias de la Salud,Masculino,Medicina,omnis,Universidad de La Laguna,ULL03,T49,quisquam,mpv19671
189,IS11,PLAN367gw,MEC74,2023/2024,Murcia,Reino Unido de Gran Bretaña e Irlanda del Norte,no,Zaragoza,Ciencias de la Salud,Masculino,Medicina,omnis,Universidad de La Laguna,ULL03,T49,quisquam,mpv19671
190,IS20,PLAN180hL,MEC77,2020/2021,Lugo,Vanuatu,si,Santa Cruz de Tenerife,Humanidades,Femenino,Historia,aut,Universidad de Barcelona,UDB02,T77,ratione,vQV05214
191,IS03,PLAN180hL,MEC28,2017/2018,Lugo,Vanuatu,no,Santa Cruz de Tenerife,Humanidades,Femenino,Historia,aut,Universidad de Barcelona,UDB02,T77,ratione,vQV05214
192,IS54,PLAN180hL,MEC52,2018/2019,Lugo,Vanuatu,no,Santa Cruz de Tenerife,Humanidades,Femenino,Historia,aut,Universidad de Barcelona,UDB02,T77,ratione,vQV05214
193,IS00,PLAN180hL,MEC29,2020/2021,Córdoba,Eslovenia,si,La Coruña,Humanidades,Femenino,Historia,labore,Universidad de Barcelona,UDB02,T35,quas,bVz28836
194,IS07,PLAN180hL,MEC90,2022/2023,Córdoba,Eslovenia,no,La Coruña,Humanidades,Femenino,Historia,labore,Universidad de Barcelona,UDB02,T35,quas,bVz28836
195,IS08,PLAN180hL,MEC39,2017/2018,Córdoba,Eslovenia,no,La Coruña,Humanidades,Femenino,Historia,labore,Universidad de Barcelona,UDB02,T35,quas,bVz28836
196,IS42,PLAN180hL,MEC14,2023/2024,Córdoba,Eslovenia,no,La Coruña,Humanidades,Femenino,Historia,labore,Universidad de Barcelona,UDB02,T35,quas,bVz28836
197,IS34,PLAN180hL,MEC00,2018/2019,Córdoba,Eslovenia,no,La Coruña,Humanidades,Femenino,Historia,labore,Universidad de Barcelona,UDB02,T35,quas,bVz28836
198,IS24,PLAN180hL,MEC14,2017/2018,La Coruña,Guinea Ecuatorial,si,Ávila,Humanidades,Masculino,Historia,harum,Universidad de Barcelona,UDB02,T89,dolorum,YOY72438
199,IS84,PLAN180hL,MEC97,2021/2022,La Coruña,Guinea Ecuatorial,no,Ávila,Humanidades,Masculino,Historia,harum,Universidad de Barcelona,UDB02,T89,dolorum,YOY72438
200,IS94,PLAN180hL,MEC37,2022/2023,La Coruña,Guinea Ecuatorial,no,Ávila,Humanidades,Masculino,Historia,harum,Universidad de Barcelona,UDB02,T89,dolorum,YOY72438
201,IS83,PLAN180hL,MEC05,2020/2021,La Coruña,Guinea Ecuatorial,no,Ávila,Humanidades,Masculino,Historia,harum,Universidad de Barcelona,UDB02,T89,dolorum,YOY72438
202,IS82,PLAN180hL,MEC30,2018/2019,La Coruña,Guinea Ecuatorial,no,Ávila,Humanidades,Masculino,Historia,harum,Universidad de Barcelona,UDB02,T89,dolorum,YOY72438
203,IS42,PLAN485Fi,MEC47,2020/2021,Navarra,Sierra Leona,si,Baleares,Ciencias Sociales y Jurídicas,Femenino,Derecho,nesciunt,Universidad de Barcelona,UDB02,T83,odit,iYk08914
204,IS14,PLAN180hL,MEC38,2019/2020,Cuenca,Chipre,si,Lleida,Humanidades,Femenino,Historia,molestias,Universidad de La Laguna,ULL03,T86,assumenda,Fae88010
205,IS56,PLAN983cq,MEC92,2023/2024,Segovia,Cuba,si,Badajoz,Ingeniería y Tecnología,Masculino,Ingeniería Informática,possimus,Universidad de La Laguna,ULL03,T41,ipsa,aVU87722
206,IS60,PLAN180hL,MEC03,2021/2022,Lugo,Gambia,si,Álava,Humanidades,Masculino,Historia,quisquam,Universidad de Madrid,UDM01,T70,tempore,IZQ71620
207,IS66,PLAN180hL,MEC88,2019/2020,Lugo,Gambia,no,Álava,Humanidades,Masculino,Historia,quisquam,Universidad de Madrid,UDM01,T70,tempore,IZQ71620
208,IS09,PLAN485Fi,MEC74,2018/2019,Melilla,Brunei Darussalam,si,Cantabria,Ciencias Sociales y Jurídicas,Femenino,Derecho,non,Universidad de Barcelona,UDB02,T68,quaerat,ObX77249
209,IS45,PLAN485Fi,MEC06,2022/2023,Melilla,Brunei Darussalam,no,Cantabria,Ciencias Sociales y Jurídicas,Femenino,Derecho,non,Universidad de Barcelona,UDB02,T68,quaerat,ObX77249
210,IS08,PLAN485Fi,MEC06,2021/2022,Melilla,Brunei Darussalam,no,Cantabria,Ciencias Sociales y Jurídicas,Femenino,Derecho,non,Universidad de Barcelona,UDB02,T68,quaerat,ObX77249
211,IS49,PLAN485Fi,MEC65,2017/2018,Melilla,Brunei Darussalam,no,Cantabria,Ciencias Sociales y Jurídicas,Femenino,Derecho,non,Universidad de Barcelona,UDB02,T68,quaerat,ObX77249
212,IS43,PLAN983cq,MEC85,2021/2022,Las Palmas,Líbano,si,Ávila,Ingeniería y Tecnología,Femenino,Ingeniería Informática,necessitatibus,Universidad de La Laguna,ULL03,T61,facere,TMN55148
213,IS34,PLAN983cq,MEC64,2022/2023,Las Palmas,Líbano,no,Ávila,Ingeniería y Tecnología,Femenino,Ingeniería Informática,necessitatibus,Universidad de La Laguna,ULL03,T61,facere,TMN55148
214,IS39,PLAN983cq,MEC15,2017/2018,Las Palmas,Líbano,no,Ávila,Ingeniería y Tecnología,Femenino,Ingeniería Informática,necessitatibus,Universidad de La Laguna,ULL03,T61,facere,TMN55148
215,IS71,PLAN983cq,MEC36,2023/2024,Las Palmas,Líbano,no,Ávila,Ingeniería y Tecnología,Femenino,Ingeniería Informática,necessitatibus,Universidad de La Laguna,ULL03,T61,facere,TMN55148
216,IS91,PLAN983cq,MEC52,2018/2019,Las Palmas,Líbano,no,Ávila,Ingeniería y Tecnología,Femenino,Ingeniería Informática,necessitatibus,Universidad de La Laguna,ULL03,T61,facere,TMN55148
217,IS13,PLAN983cq,MEC26,2020/2021,Burgos,Argentina,si,Huelva,Ingeniería y Tecnología,Femenino,Ingeniería Informática,possimus,Universidad de Madrid,UDM01,T35,quae,iad58786
218,IS10,PLAN983cq,MEC56,2021/2022,Burgos,Argentina,no,Huelva,Ingeniería y Tecnología,Femenino,Ingeniería Informática,possimus,Universidad de Madrid,UDM01,T35,quae,iad58786
219,IS26,PLAN983cq,MEC38,2022/2023,Burgos,Argentina,no,Huelva,Ingeniería y Tecnología,Femenino,Ingeniería Informática,possimus,Universidad de Madrid,UDM01,T35,quae,iad58786
220,IS46,PLAN367gw,MEC37,2022/2023,Alicante,Sri Lanka,si,Almería,Ciencias de la Salud,Femenino,Medicina,qui,Universidad de La Laguna,ULL03,T77,error,YOk12602
221,IS09,PLAN367gw,MEC72,2020/2021,Alicante,Sri Lanka,no,Almería,Ciencias de la Salud,Femenino,Medicina,qui,Universidad de La Laguna,ULL03,T77,error,YOk12602
222,IS07,PLAN367gw,MEC22,2023/2024,Girona,Bosnia y Herzegovina,si,Navarra,Ciencias de la Salud,Masculino,Medicina,dicta,Universidad de Barcelona,UDB02,T37,perspiciatis,lwQ84686
223,IS53,PLAN367gw,MEC67,2021/2022,Girona,Bosnia y Herzegovina,no,Navarra,Ciencias de la Salud,Masculino,Medicina,dicta,Universidad de Barcelona,UDB02,T37,perspiciatis,lwQ84686
224,IS25,PLAN367gw,MEC75,2022/2023,Girona,Bosnia y Herzegovina,no,Navarra,Ciencias de la Salud,Masculino,Medicina,dicta,Universidad de Barcelona,UDB02,T37,perspiciatis,lwQ84686
225,IS84,PLAN367gw,MEC67,2023/2024,Soria,Mauritania,si,Barcelona,Ciencias de la Salud,Femenino,Medicina,neque,Universidad de La Laguna,ULL03,T76,porro,FRb13264
226,IS08,PLAN367gw,MEC45,2019/2020,Soria,Mauritania,no,Barcelona,Ciencias de la Salud,Femenino,Medicina,neque,Universidad de La Laguna,ULL03,T76,porro,FRb13264
227,IS45,PLAN367gw,MEC54,2021/2022,Soria,Mauritania,no,Barcelona,Ciencias de la Salud,Femenino,Medicina,neque,Universidad de La Laguna,ULL03,T76,porro,FRb13264
228,IS17,PLAN367gw,MEC56,2018/2019,Soria,Mauritania,no,Barcelona,Ciencias de la Salud,Femenino,Medicina,neque,Universidad de La Laguna,ULL03,T76,porro,FRb13264
229,IS20,PLAN367gw,MEC49,2017/2018,Castellón,Santo Tomé y Príncipe,si,La Coruña,Ciencias de la Salud,Femenino,Medicina,aliquam,Universidad de Barcelona,UDB02,T03,voluptatibus,thV16173
230,IS18,PLAN367gw,MEC87,2019/2020,Castellón,Santo Tomé y Príncipe,no,La Coruña,Ciencias de la Salud,Femenino,Medicina,aliquam,Universidad de Barcelona,UDB02,T03,voluptatibus,thV16173
231,IS92,PLAN485Fi,MEC15,2021/2022,Badajoz,Israel,si,Valladolid,Ciencias Sociales y Jurídicas,Femenino,Derecho,praesentium,Universidad de Madrid,UDM01,T48,saepe,YCq48846
232,IS65,PLAN485Fi,MEC17,2018/2019,Badajoz,Israel,no,Valladolid,Ciencias Sociales y Jurídicas,Femenino,Derecho,praesentium,Universidad de Madrid,UDM01,T48,saepe,YCq48846
233,IS34,PLAN485Fi,MEC94,2022/2023,Badajoz,Israel,no,Valladolid,Ciencias Sociales y Jurídicas,Femenino,Derecho,praesentium,Universidad de Madrid,UDM01,T48,saepe,YCq48846
234,IS82,PLAN485Fi,MEC88,2023/2024,Badajoz,Israel,no,Valladolid,Ciencias Sociales y Jurídicas,Femenino,Derecho,praesentium,Universidad de Madrid,UDM01,T48,saepe,YCq48846
235,IS24,PLAN367gw,MEC28,2017/2018,Zaragoza,Benin,si,León,Ciencias de la Salud,Masculino,Medicina,repellendus,Universidad de La Laguna,ULL03,T22,soluta,SBc87405
236,IS30,PLAN983cq,MEC76,2018/2019,Álava,Dinamarca,si,Vizcaya,Ingeniería y Tecnología,Femenino,Ingeniería Informática,sapiente,Universidad de Madrid,UDM01,T77,sapiente,EXW08601
237,IS49,PLAN983cq,MEC53,2021/2022,Álava,Dinamarca,no,Vizcaya,Ingeniería y Tecnología,Femenino,Ingeniería Informática,sapiente,Universidad de Madrid,UDM01,T77,sapiente,EXW08601
238,IS45,PLAN983cq,MEC22,2020/2021,Álava,Dinamarca,no,Vizcaya,Ingeniería y Tecnología,Femenino,Ingeniería Informática,sapiente,Universidad de Madrid,UDM01,T77,sapiente,EXW08601
239,IS45,PLAN983cq,MEC17,2017/2018,Álava,Dinamarca,no,Vizcaya,Ingeniería y Tecnología,Femenino,Ingeniería Informática,sapiente,Universidad de Madrid,UDM01,T77,sapiente,EXW08601
240,IS38,PLAN983cq,MEC57,2023/2024,Ciudad,Sudán,si,Ciudad,Ingeniería y Tecnología,Femenino,Ingeniería Informática,accusamus,Universidad de La Laguna,ULL03,T93,deleniti,FBI46842
241,IS33,PLAN983cq,MEC07,2021/2022,Ciudad,Sudán,no,Ciudad,Ingeniería y Tecnología,Femenino,Ingeniería Informática,accusamus,Universidad de La Laguna,ULL03,T93,deleniti,FBI46842
242,IS40,PLAN983cq,MEC91,2017/2018,Ciudad,Sudán,no,Ciudad,Ingeniería y Tecnología,Femenino,Ingeniería Informática,accusamus,Universidad de La Laguna,ULL03,T93,deleniti,FBI46842
243,IS44,PLAN367gw,MEC15,2018/2019,Jaén,El Salvador,si,Segovia,Ciencias de la Salud,Femenino,Medicina,suscipit,Universidad de Madrid,UDM01,T12,officia,PlM24156
244,IS00,PLAN367gw,MEC20,2020/2021,Jaén,El Salvador,no,Segovia,Ciencias de la Salud,Femenino,Medicina,suscipit,Universidad de Madrid,UDM01,T12,officia,PlM24156
245,IS57,PLAN367gw,MEC12,2020/2021,Granada,Reino Unido de Gran Bretaña e Irlanda del Norte,si,Girona,Ciencias de la Salud,Masculino,Medicina,dolorem,Universidad de Barcelona,UDB02,T13,repudiandae,dNY75209
246,IS46,PLAN983cq,MEC37,2021/2022,Las Palmas,Islandia,si,Almería,Ingeniería y Tecnología,Masculino,Ingeniería Informática,ut,Universidad de La Laguna,ULL03,T08,sint,ylo00558
247,IS67,PLAN983cq,MEC30,2020/2021,Las Palmas,Islandia,no,Almería,Ingeniería y Tecnología,Masculino,Ingeniería Informática,ut,Universidad de La Laguna,ULL03,T08,sint,ylo00558
248,IS92,PLAN983cq,MEC04,2019/2020,Las Palmas,Islandia,no,Almería,Ingeniería y Tecnología,Masculino,Ingeniería Informática,ut,Universidad de La Laguna,ULL03,T08,sint,ylo00558
249,IS84,PLAN983cq,MEC29,2017/2018,Las Palmas,Islandia,no,Almería,Ingeniería y Tecnología,Masculino,Ingeniería Informática,ut,Universidad de La Laguna,ULL03,T08,sint,ylo00558
250,IS72,PLAN983cq,MEC35,2023/2024,Las Palmas,Islandia,no,Almería,Ingeniería y Tecnología,Masculino,Ingeniería Informática,ut,Universidad de La Laguna,ULL03,T08,sint,ylo00558
251,IS68,PLAN367gw,MEC25,2017/2018,Huesca,Ucrania,si,Castellón,Ciencias de la Salud,Masculino,Medicina,quibusdam,Universidad de Barcelona,UDB02,T18,delectus,dbY38971
252,IS28,PLAN367gw,MEC84,2018/2019,Huesca,Ucrania,no,Castellón,Ciencias de la Salud,Masculino,Medicina,quibusdam,Universidad de Barcelona,UDB02,T18,delectus,dbY38971
253,IS97,PLAN367gw,MEC08,2021/2022,Huesca,Ucrania,no,Castellón,Ciencias de la Salud,Masculino,Medicina,quibusdam,Universidad de Barcelona,UDB02,T18,delectus,dbY38971
254,IS35,PLAN367gw,MEC71,2020/2021,Tarragona,Togo,si,Baleares,Ciencias de la Salud,Masculino,Medicina,harum,Universidad de Barcelona,UDB02,T93,eum,SDe38187
255,IS41,PLAN367gw,MEC89,2022/2023,Tarragona,Togo,no,Baleares,Ciencias de la Salud,Masculino,Medicina,harum,Universidad de Barcelona,UDB02,T93,eum,SDe38187
256,IS72,PLAN367gw,MEC96,2018/2019,Tarragona,Togo,no,Baleares,Ciencias de la Salud,Masculino,Medicina,harum,Universidad de Barcelona,UDB02,T93,eum,SDe38187
257,IS08,PLAN367gw,MEC92,2021/2022,Tarragona,Togo,no,Baleares,Ciencias de la Salud,Masculino,Medicina,harum,Universidad de Barcelona,UDB02,T93,eum,SDe38187
258,IS55,PLAN485Fi,MEC32,2021/2022,Baleares,Congo,si,Alicante,Ciencias Sociales y Jurídicas,Masculino,Derecho,laboriosam,Universidad de Madrid,UDM01,T74,consectetur,piQ91894
259,IS47,PLAN367gw,MEC85,2020/2021,Madrid,Gambia,si,Badajoz,Ciencias de la Salud,Femenino,Medicina,voluptatum,Universidad de Madrid,UDM01,T34,commodi,Inv05156
260,IS71,PLAN367gw,MEC31,2019/2020,Madrid,Gambia,no,Badajoz,Ciencias de la Salud,Femenino,Medicina,voluptatum,Universidad de Madrid,UDM01,T34,commodi,Inv05156
261,IS83,PLAN367gw,MEC69,2022/2023,Madrid,Gambia,no,Badajoz,Ciencias de la Salud,Femenino,Medicina,voluptatum,Universidad de Madrid,UDM01,T34,commodi,Inv05156
262,IS81,PLAN367gw,MEC19,2018/2019,Madrid,Gambia,no,Badajoz,Ciencias de la Salud,Femenino,Medicina,voluptatum,Universidad de Madrid,UDM01,T34,commodi,Inv05156
263,IS35,PLAN485Fi,MEC97,2021/2022,Albacete,Omán,si,Salamanca,Ciencias Sociales y Jurídicas,Femenino,Derecho,esse,Universidad de Barcelona,UDB02,T16,quis,TCD01934
264,IS27,PLAN485Fi,MEC02,2019/2020,Albacete,Omán,no,Salamanca,Ciencias Sociales y Jurídicas,Femenino,Derecho,esse,Universidad de Barcelona,UDB02,T16,quis,TCD01934
265,IS85,PLAN485Fi,MEC39,2017/2018,Albacete,Omán,no,Salamanca,Ciencias Sociales y Jurídicas,Femenino,Derecho,esse,Universidad de Barcelona,UDB02,T16,quis,TCD01934
266,IS71,PLAN485Fi,MEC75,2023/2024,Albacete,Omán,no,Salamanca,Ciencias Sociales y Jurídicas,Femenino,Derecho,esse,Universidad de Barcelona,UDB02,T16,quis,TCD01934
267,IS03,PLAN485Fi,MEC31,2022/2023,Albacete,Omán,no,Salamanca,Ciencias Sociales y Jurídicas,Femenino,Derecho,esse,Universidad de Barcelona,UDB02,T16,quis,TCD01934
268,IS39,PLAN485Fi,MEC12,2022/2023,La Coruña,Armenia,si,Almería,Ciencias Sociales y Jurídicas,Masculino,Derecho,corporis,Universidad de La Laguna,ULL03,T52,provident,zYi16961
